OBJECTID;NUMERO;IMMEUBLE;DESIGNATION;DENOMINATION;COMPLEMENT;ALTITUDE;ANNEE;X;Y;TYP;geo_shape;geo_point_2d
20637;rn30051;5;Rue;PAUL BAUDRY;Angle rue Frédéric Bastiat;36.529;1983;597827.09;130200.437;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.306901719439967, 48.87224771226751]}";48.8722477123,2.30690171944
20656;rn63084;16;Rue;SPONTINI;#;45.95;1994;595752.761;130016.514;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.278625337509622, 48.870582870491035]}";48.8705828705,2.27862533751
20675;rn62055;67;Rue de;PASSY;Près de la place de Passy;57.729;1994;595711.448;128598.209;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.278077262350319, 48.85782811810796]}";48.8578281181,2.27807726235
20682;rn43215;4;Cité du;COUVENT;Près de la rue de Charonne;39.353;1985;603476.56;128256.576;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.383901667030901, 48.85476102536865]}";48.8547610254,2.38390166703
20694;rn18073;#;Rue;GEOFFROY-SAINT-HILAIRE;Face au n°30;34.93;1986;601432.626;126679.613;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.356042091232371, 48.84058797463336]}";48.8405879746,2.35604209123
20747;rn62160;18;Rue;CORTAMBERT;#;62.915;1994;595861.804;129072.03;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.280121529235893, 48.8620901070359]}";48.862090107,2.28012152924
20771;rn75600;#;Sente des;DOREES;A l'angle de l'allée Arthur Honegger;56.491;1995;604209.463;131833.035;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.393926249347538, 48.88691862442973]}";48.8869186244,2.39392624935
20772;rn78002;298;Rue de;BELLEVILLE;#;117.336;1988;604970.926;130662.752;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.404295711640186, 48.87638888502675]}";48.876388885,2.40429571164
20810;rn56039;1;Avenue;VILLEMAIN;Près de la rue Raymond Losserand;61.915;1992;598482.971;125788.065;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.315859884755711, 48.832570330751906]}";48.8325703308,2.31585988476
20819;rn39053;33;Rue du;FAUBOURG DU TEMPLE;#;37.348;2014;602313.91;129845.299;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.368066324876446, 48.86905349301411]}";48.869053493,2.36806632488
20849;rn65034;5;Place des;TERNES;#;42.479;1993;597150.728;130886.161;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.297676333639158, 48.8784114949519]}";48.878411495,2.29767633364
20859;rn57184;39;Boulevard;LEFEBVRE;#;51.894;1984;596681.24;125681.746;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.2913182209621112, 48.831607134560755]}";48.8316071346,2.29131822096
20872;rn70534;20;Rue;POULET;#;68.359;1988;600920.274;131841.365;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.349073149172043, 48.88700729398652]}";48.887007294,2.34907314917
20878;rn62125;1;Avenue du;GENERAL MANGIN;#;36.307;1994;596033.982;128288.614;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.282475991112002, 48.85504618284618]}";48.8550461828,2.28247599111
20886;rn50075;37;Rue;NATIONALE;#;57.243;1995;602299.69;124869.655;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.36784474235546, 48.824308854583364]}";48.8243088546,2.36784474236
20888;rn54052;18;Rue de l';AMIRAL MOUCHEZ;#;44.231;1992;600358.15;124951.228;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.34140223437325, 48.825046626064754]}";48.8250466261,2.34140223437
20927;rn66264;182;Boulevard;BERTHIER;#;34.933;1993;596811.27;131725.249;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.293041422762345, 48.885955530377814]}";48.8859555304,2.29304142276
20971;rn46135;29;Rue;SANTERRE;#;48.265;1984;604702.012;126955.712;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.400586823472363, 48.84305453475961]}";48.8430545348,2.40058682347
20983;rn63193;#;Avenue du;MAHATMA GANDHI;A 2,60 mètres du lampadaire XVI-10423_ Sur une borne;35.001;1996;594267.496;130524.444;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.258370894659301, 48.875138464834535]}";48.8751384648,2.25837089466
21001;rn80144;8;Rue;FELIX TERRIER;Face au n°9;68.021;1988;605453.106;128612.965;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.410842200534799, 48.857951597285464]}";48.8579515973,2.41084220053
21008;rn79186;9;Rue;SOLEILLET;#;73.025;1988;604049.258;129506.699;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.391718591898514, 48.86599955248514]}";48.8659995525,2.3917185919
21059;rn47107;10;Place;LACHAMBEAUDIE;Sur le pilier de l'immeuble_ Près du parking souterrain;34.112;2013;603706.434;126160.76;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.387015382218644, 48.83591254762674]}";48.8359125476,2.38701538222
21090;rn78169;8Bis;Rue;BRETONNEAU;#;90.666;1988;604874.148;129674.394;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.402964488762688, 48.867501604515645]}";48.8675016045,2.40296448876
21101;rn80255;4;Boulevard;DAVOUT;Près de la rue Noël Ballay;52.02;1988;605506.455;127523.16;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.411554582668143, 48.84815078648594]}";48.8481507865,2.41155458267
21140;rn79199;#;Jardin;SAMUEL DE CHAMPLAIN;Sur le mur du cimetière du Père-Lachaise face à la rue des Muriers;79.25;1988;604050.0;129235.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.391726018163606, 48.86355622744933]}";48.8635562274,2.39172601816
21158;rn43041;2;Rue de la;FOLIE-REGNAULT;Entre les rues Léon Frot et La Vacquerie;44.475;1985;603593.405;128517.504;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.385496284220078, 48.857106811343336]}";48.8571068113,2.38549628422
21162;rn70439;8;Place;CHARLES DULLIN;#;74.856;1988;600442.84;131428.549;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.342562180777551, 48.883295475737754]}";48.8832954757,2.34256218078
21209;rn44006;10;Rue de la;MAIN D'OR;A l'angle du passage de la Main d'Or;34.784;1985;603041.667;127913.915;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.377972533749635, 48.85168187138587]}";48.8516818714,2.37797253375
21210;rn70033;28;Rue;ORDENER;Prés de la rue des Poissonniers;52.369;1988;601090.025;132321.133;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.35138921631961, 48.891321448754596]}";48.8913214488,2.35138921632
21212;rn41176;6;Boulevard du;TEMPLE;A l'angle de la rue de Crussol;36.918;1985;602205.272;129265.21;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.366582310468332, 48.8638372992254]}";48.8638372992,2.36658231047
21229;rn75094;48;Rue;COMPANS;Angle rue Louise Thuliez_ Sur le bureau PTT;111.931;1992;604205.133;130796.676;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.393856547296911, 48.87759893933673]}";48.8775989393,2.3938565473
21260;rn01073;#;Quai de la;MEGISSERIE;A l'angle aval du pont au Change_ Face à la place du Châtelet;36.105;1982;600748.406;128530.531;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.346723642975502, 48.857234028209504]}";48.8572340282,2.34672364298
21278;rn22050;#;Rue;LOBINEAU;Angle rue Mabillon;36.241;1982;599915.873;127917.309;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.335377736409932, 48.85171993340173]}";48.8517199334,2.33537773641
21299;rn69155;100;Rue;LAMARCK;#;73.286;1988;599966.435;132214.891;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.336066011600807, 48.890367017707575]}";48.8903670177,2.3360660116
21300;rn55043;8;Rue du;LOING;#;65.837;1982;599507.834;125198.596;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.32982096436726, 48.827271055279446]}";48.8272710553,2.32982096437
21313;rn50220;#;Rue;JEAN COLLY;Sur l'arrière du n°48 rue de Tolbiac à 10 mètres du pan coupé;53.602;1995;602498.777;125251.187;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.370558496216569, 48.82773909479031]}";48.8277390948,2.37055849622
21367;rn75175;#;Rue d';HAUTPOUL;Face au n°43B_à l'angle de la sortie du parking;59.141;1995;603757.469;131485.706;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3877594337854, 48.883798116569274]}";48.8837981166,2.38775943379
21374;rn46139;5;Rue;SIDI BRAHIM;#;46.9;1984;604632.082;126464.96;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.399628509670977, 48.83864185888788]}";48.8386418589,2.39962850967
21399;rn20021;11;Rue;CUJAS;#;54.059;1981;600474.86;127453.398;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.342994484186645, 48.847547918381]}";48.8475479184,2.34299448419
21443;rn56155;7;Rue;LECUIROT;Angle rue Baillou sur le pan coupé;62.806;1982;598841.366;125412.63;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.320742914884465, 48.829194917735464]}";48.8291949177,2.32074291488
21481;rn65136;33;Avenue de;WAGRAM;#;48.769;1993;597089.722;130689.155;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.296845995884991, 48.87663958130006]}";48.8766395813,2.29684599588
21498;rn71124;8;Rue;JEAN-FRANCOIS LEPINE;Sur l'école;56.282;1988;601585.855;131748.181;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.358149022417968, 48.8861679500168]}";48.88616795,2.35814902242
21499;rn44002;136;Rue de;CHARONNE;#;43.623;1982;603791.693;128306.772;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3881966737146563, 48.8552105601335]}";48.8552105601,2.38819667371
21510;rn16167;#;Quai du;MARCHE NEUF;Face au n°2_ Sur le mur du quai bas_ A égale distance des deux escaliers d'accès;28.082;1990;600691.847;128155.409;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.345952227455959, 48.85386071716174]}";48.8538607172,2.34595222746
21514;rn79220;#;#;CIMETIERE DU PERE LACHAISE;Avenue des Acacias sur l'escalier menant au chemin de la Guérite;79.251;1988;604409.935;128694.361;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.39662614877171, 48.85869191963079]}";48.8586919196,2.39662614877
21535;rn26071;#;Quai d';ORSAY;Face au Palais Bourbon;33.457;1981;598643.092;129183.535;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.318029358826217, 48.863105302925014]}";48.8631053029,2.31802935883
21548;rn43047;7;Rue;POPINCOURT;#;35.655;1982;603006.564;128523.145;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.377498647441632, 48.8571606934256]}";48.8571606934,2.37749864744
21559;rn41032;25;Boulevard;JULES FERRY;#;35.658;2014;602260.316;129744.474;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.36733519781989, 48.86814699905582]}";48.8681469991,2.36733519782
21567;rn25070;57;Rue;VANEAU;#;36.279;1982;598763.657;127780.285;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.319677054098046, 48.85048648362463]}";48.8504864836,2.3196770541
21572;rn65055;7;Rue de;MONTENOTTE;Près de la Rue de l'Etoile;41.564;1993;596973.19;130797.6;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.2952564114163, 48.877614234104364]}";48.8776142341,2.29525641142
21610;rn80271;18;Rue;CRISTINO GARCIA;#;52.471;1988;605665.705;127725.312;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.413727305893993, 48.8499672444112]}";48.8499672444,2.41372730589
21618;rn65206;21;Rue;JEAN-BAPTISTE DUMAS;#;34.451;1993;596785.302;131452.934;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.292689497606164, 48.88350653293802]}";48.8835065329,2.29268949761
21622;rn60147;84;Rue;BALARD;#;31.945;1995;595719.137;126463.892;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.278204731836413, 48.83863479598514]}";48.838634796,2.27820473184
21642;rn29010;20;Rue;QUENTIN-BAUCHART;Face à la rue Vernet;42.241;1983;597464.705;130013.003;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.301962691393861, 48.87056077959316]}";48.8705607796,2.30196269139
21651;rn76306;#;#;PARC DES BUTTES CHAUMONT;En contre-bas de l'avenue J_C Cave_ Sur le rocher_ Près du tunnel de Petite Ceinture et à 15 mètres du candélabre XIX-5475;70.019;1992;603602.0;131145.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3856365140360483, 48.880735165399955]}";48.8807351654,2.38563651404
21658;rn70452;1;Cité du;SACRE-COEUR;Près de la rue du Chevalier de la Barre;125.448;1988;600425.596;131854.97;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.342327460142052, 48.88713018640037]}";48.8871301864,2.34232746014
21660;rn23002;57;Rue de;RENNES;#;35.775;1981;599648.622;127955.956;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.331735901542201, 48.85206738394444]}";48.8520673839,2.33173590154
21746;rn17056;1;Rue des;CHANTIERS;#;33.95;1981;601360.115;127597.676;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.355057207914209, 48.84884404597163]}";48.848844046,2.35505720791
21755;rn40099;29;Boulevard de la;VILLETTE;#;58.568;1986;602797.131;130378.916;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.374657046380831, 48.87385016269858]}";48.8738501627,2.37465704638
21768;rn67173;51;Rue;NOLLET;#;53.129;1993;598897.373;131825.203;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.321487800782014, 48.88686167122913]}";48.8868616712,2.32148780078
21787;rn79249;#;Rue;EMILE LANDRIN;Angle 59 rue Ramus;87.965;1988;604499.261;129221.33;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.397849348568077, 48.863430168807575]}";48.8634301688,2.39784934857
21793;rn57187;59;Boulevard;VICTOR;#;36.045;1984;596381.646;125876.565;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.287235581296688, 48.83335739220783]}";48.8333573922,2.2872355813
21796;rn62023;8;Square;ALBONI;#;42.657;1994;596340.925;128649.974;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.286655663676032, 48.858297714554624]}";48.8582977146,2.28665566368
12161;rn58087;4;Rue;ANTOINE BOURDELLE;#;48.33;1984;598789.346;126971.94;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.320029584586481, 48.84321729321088]}";48.8432172932,2.32002958459
12176;rn70511;10;Place;JEAN-BAPTISTE CLEMENT;#;121.28;2012;600213.52;131828.32;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.339435456992572, 48.886890641486396]}";48.8868906415,2.33943545699
12212;rn23035;85;Rue de;RENNES;Face à la rue Coetlogon;37.876;1982;599511.123;127728.419;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.329862498866722, 48.8500211081073]}";48.8500211081,2.32986249887
12219;rn75583;33;Boulevard;SERURIER;#;107.541;1992;604973.882;130833.868;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.404338096179148, 48.87792766392735]}";48.8779276639,2.40433809618
21831;rn32003;73;Rue de;ROME;Sur le lycée Chaptal;51.965;1983;598837.808;131220.775;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3206773273349, 48.881426091170994]}";48.8814260912,2.32067732733
12248;rn61235;#;Rue;CLAUDE FARRERE;A 13 mètres du lampadaire XVI-12-113;37.378;1994;593896.888;126894.286;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.253373163477465, 48.84248977554727]}";48.8424897755,2.25337316348
12249;rn66034;8;Rue;CERNUSCHI;#;42.435;1993;597869.328;131767.853;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.307469161163831, 48.88634324097206]}";48.886343241,2.30746916116
12258;rn28028;4;Avenue;RAPP;#;32.814;1983;597385.293;128925.517;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.30088724358744, 48.86078095943966]}";48.8607809594,2.30088724359
12280;rn34060;1;Rue des;ITALIENS;#;36.811;1985;599938.766;130138.586;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.335689168875319, 48.87169532169878]}";48.8716953217,2.33568916888
12306;rn25059;31;Boulevard;RASPAIL;#;36.135;1982;599274.908;128047.675;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.326643137498807, 48.85289186560795]}";48.8528918656,2.3266431375
12329;rn70357;#;Avenue de la;PORTE DES POISSONNIERS;Sur la culée nord du boulevard Périphérique;40.325;1988;601116.845;133427.421;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.351757933394888, 48.9012699763993]}";48.9012699764,2.35175793339
12341;rn70326;4;Place;JEAN-BAPTISTE CLEMENT;#;116.591;1988;600189.2;131794.4;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.339103804099137, 48.88658561553016]}";48.8865856155,2.3391038041
12389;rn78062;26;Rue;PELLEPORT;#;77.788;1988;604955.325;129231.382;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.404065656693051, 48.86351706388776]}";48.8635170639,2.40406565669
12406;rn80046;#;Rue des;HAIES;Angle rue de Buzenval;56.859;1988;604708.438;128042.524;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.400686879417458, 48.85282790467464]}";48.8528279047,2.40068687942
12415;rn62059;3;Rue;RAYNOUARD;#;53.893;1994;596177.49;128636.639;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.284428383658417, 48.858176796950666]}";48.858176797,2.28442838366
12432;rn45070;#;Avenue de la;PORTE DE VINCENNES;A l'angle de la voie AK 12_ Près de la bretelle de sortie du boulevard Périphérique;53.771;2014;605743.502;127308.924;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.414781542165469, 48.84622205357482]}";48.8462220536,2.41478154217
12439;rn39073;#;Rue;LEGOUVE;Angle rue Lucien Sampaix sur le mur d'Angle;34.797;1986;601810.926;130247.217;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.36121159239267, 48.87266953206039]}";48.8726695321,2.36121159239
12493;rn26081;#;Port des;INVALIDES;Pied de pile aval du pont Alexandre III;29.576999999999998;2015;598285.577;129187.995;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.313156409895023, 48.863144520790286]}";48.8631445208,2.3131564099
12501;rn23053;39;Rue;SAINT-PLACIDE;#;39.263;1982;599225.784;127535.187;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.32597473583554, 48.848283131137656]}";48.8482831311,2.32597473584
12534;rn57014;22;Rue;CHAUVELOT;#;64.189;1984;597509.813;125381.753;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.302606402015126, 48.82891330885996]}";48.8289133089,2.30260640202
12587;rn94200;62;Avenue de la;DAME BLANCHE;94-VINCENNES_ Sur le muret de clôture_;50.116;1996;608101.953;127175.612;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.446913580894837, 48.844996710012126]}";48.84499671,2.44691358089
12625;rn42015;49;Boulevard;RICHARD-LENOIR;#;35.42;1982;602551.549;128714.549;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.371298721532688, 48.85888400131683]}";48.8588840013,2.37129872153
12630;rn35016;41;Rue du;FAUBOURG MONTMARTRE;#;32.347;1985;600376.134;130445.844;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.341651783632495, 48.87445830048324]}";48.8744583005,2.34165178363
12695;rn56206;8;Rue;MAURICE ROUVIER;Sur l'école;59.994;1992;598038.239;125627.438;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.309802693908301, 48.83112459901756]}";48.831124599,2.30980269391
12711;rn41110;7;Avenue de la;REPUBLIQUE;#;35.686;1985;602293.846;129581.995;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.367791354362637, 48.866685741869375]}";48.8666857419,2.36779135436
12731;rn75478;52;Rue de;ROMAINVILLE;#;107.01;1992;604748.687;130780.727;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.401267159119377, 48.87745155487461]}";48.8774515549,2.40126715912
12733;rn15029;1;Rue du;PETIT MUSC;Angle quai des Célestins;34.037;1983;601896.539;127889.431;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.362367909370636, 48.85146629968812]}";48.8514662997,2.36236790937
12734;rn62171;#;Rue;BERTON;A l'angle de la rue d'Ankara_ Sur le mur de clôture du square Berton;42.314;1994;595981.413;128349.824;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.281758980033928, 48.85559628570161]}";48.8555962857,2.28175898003
12735;rn46159;275;Rue de;CHARENTON;#;41.499;1984;604147.915;126094.887;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.393028812881053, 48.835317347048274]}";48.835317347,2.39302881288
12741;rn26028;101;Rue de;GRENELLE;Face à la mairie du VIIeme arrondissement;35.72;1982;598778.165;128481.831;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.319872576308513, 48.85679533836843]}";48.8567953384,2.31987257631
12772;rn75258;59;Rue du;PRE SAINT-GERVAIS;#;103.2;1992;604576.538;131007.22;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.398922629057786, 48.87948965141661]}";48.8794896514,2.39892262906
12776;rn33024;12;Rue;HENNER;Face à la rue Paul Escudier;49.437;1985;599752.469;131101.375;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.333148832017376, 48.88035339767129]}";48.8803533977,2.33314883202
12836;rn57192;163;Boulevard;LEFEBVRE;#;64.907;1984;597368.302;125392.402;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.300678860873165, 48.829008484801015]}";48.8290084848,2.30067886087
12853;rn25037;38;Rue de;VERNEUIL;#;33.3;1981;599456.62;128618.878;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.329118550719576, 48.8580287354239]}";48.8580287354,2.32911855072
12854;rn65175;9;Rue;WALDECK-ROUSSEAU;#;37.32;1993;596329.598;131061.434;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.286479274132513, 48.87998330755475]}";48.8799833076,2.28647927413
12894;rn75135;126;Boulevard;SERURIER;#;58.365;1995;604247.934;131806.457;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3944505835093, 48.88667934963536]}";48.8866793496,2.39445058351
12905;rn56183;7;Avenue du;GENERAL MAISTRE;#;65.665;1982;598427.846;124934.471;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.315112366971147, 48.824894043132026]}";48.8248940431,2.31511236697
12907;rn23074;93;Boulevard du;MONTPARNASSE;#;51.426;1982;599356.274;126926.608;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.327753801646364, 48.842810484292336]}";48.8428104843,2.32775380165
12931;rn29043;32;Cours;ALBERT 1er;#;31.486;1983;597726.833;129381.629;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.305539622729034, 48.86488401462164]}";48.8648840146,2.30553962273
12938;rn37094;#;Rue;BOSSUET;Face au n°10 sur l'église Saint-Vincent de Paul;52.536;1986;601141.689;130912.796;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.35208995301637, 48.87865653104131]}";48.878656531,2.35208995302
12943;rn70342;8;Rue des;TROIS FRERES;Angle rue Chappe;82.73;1988;600357.989;131529.868;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.341405273461848, 48.88420666877046]}";48.8842066688,2.34140527346
12958;rn56191;72;Rue;RAYMOND LOSSERAND;Sur l'entrée du métropolitain;63.946;1996;598631.961;125941.064;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.317888843887459, 48.833946559961944]}";48.83394656,2.31788884389
12960;rn36080;10;Rue;JEAN-BAPTISTE SAY;#;62.138;1985;600361.393;131222.972;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.341451443036643, 48.88144682691772]}";48.8814468269,2.34145144304
12962;rn13021;6;Rue;SAINT-BON;#;36.656;1995;601028.068;128652.486;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.350535284102828, 48.858330331916854]}";48.8583303319,2.3505352841
