,OBJECTID,NUMERO,IMMEUBLE,DESIGNATION,DENOMINATION,COMPLEMENT,ALTITUDE,ANNEE,X,Y,TYP,geo_shape,geo_point_2d,lat,long
106,21997,rn65186,36,Rue,LAUGIER,#,34.445,1993,596932.417,131295.426,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.294696704996504, 48.882090857202506]}","48.8820908572,2.294696705",48.8820908572,2.294696705
107,16533,rn51065,#,Rue du,MOULIN DE LA POINTE,Sur le pont SNCF,54.588,1995,601458.13,124554.64,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.356382113992714, 48.821478582592334]}","48.8214785826,2.35638211399",48.8214785826,2.35638211399
108,16599,rn26016,39,Boulevard de,LA TOUR-MAUBOURG,#,33.732,1983,598073.374,128728.774,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.310266300447332, 48.85901423532086]}","48.8590142353,2.31026630045",48.8590142353,2.31026630045
109,16602,rn32047,101,Rue de,MIROMESNIL,#,49.723,1983,598444.579,131108.19,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.315316082785696, 48.88041277599381]}","48.880412776,2.31531608279",48.880412776,2.31531608279
110,16643,rn48096,#,Rue,VAN GOGH,A l'angle du quai de la Rapée_ Sur la jardinière en béton,33.723,1984,602510.208,127030.174,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3707250251043392, 48.84373701738683]}","48.8437370174,2.3707250251",48.8437370174,2.3707250251
111,16656,rn48080,#,Place d',ALIGRE,Face au n°4_ Sur le Marché Couvert,35.262,1984,603016.154,127597.141,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.377622545354283, 48.84883332895903]}","48.848833329,2.37762254535",48.848833329,2.37762254535
112,16665,rn66140,27,Boulevard,BERTHIER,#,34.217,1993,597364.632,131978.565,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.300585552499594, 48.888236169219155]}","48.8882361692,2.3005855525",48.8882361692,2.3005855525
113,16707,rn59100,#,Quai de,BRANLY,A 15 mètres du candélabre XV-2132 sur le mur de soutènement,36.871,1984,596534.301,128385.612,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.289293407018567, 48.855921499635635]}","48.8559214996,2.28929340702",48.8559214996,2.28929340702
114,16756,rn15051,5,Rue des,TOURNELLES,#,35.196,1983,602258.073,128174.364,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.367296025516485, 48.85402740573512]}","48.8540274057,2.36729602552",48.8540274057,2.36729602552
115,16786,rn74224,139,Avenue de,FLANDRE,Sur le pilier de l'immeuble_A l'angle de la rue de l'Ourcq,48.736000000000004,1996,603109.584,132463.34,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.378932499933252, 48.892593360290846]}","48.8925933603,2.37893249993",48.8925933603,2.37893249993
116,16803,rn66074,90,Rue de,PRONY,#,37.510999999999996,1993,597338.223,131518.95,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.300228473388588, 48.88410285140707]}","48.8841028514,2.30022847339",48.8841028514,2.30022847339
117,16816,rn70435,5,Rue de,STEINKERQUE,#,71.76,1988,600516.355,131458.96300000002,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.343564634114012, 48.883568923522255]}","48.8835689235,2.34356463411",48.8835689235,2.34356463411
118,16829,rn57052,349,Rue,LECOURBE,#,31.754,1984,596097.678,126245.826,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.283363827603651, 48.8366763156653]}","48.8366763157,2.2833638276",48.8366763157,2.2833638276
119,16837,rn57127,42,Rue d',ALLERAY,Près de la rue Corbon sur l'école,49.708,1984,597575.161,126248.189,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.303491239169901, 48.83670520527723]}","48.8367052053,2.30349123917",48.8367052053,2.30349123917
120,16846,rn93140,140,Avenue du,GENERAL DE GAULE,93-BAGNOLET,64.908,1988,605777.695,128885.47,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.415269736840192, 48.860399208232415]}","48.8603992082,2.41526973684",48.8603992082,2.41526973684
121,16847,rn56043,69,Rue du,MOULIN VERT,#,63.718,1982,598697.409,125690.259,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.318781203685004, 48.83169127713968]}","48.8316912771,2.31878120369",48.8316912771,2.31878120369
122,16864,rn76215,#,#,PARC DES BUTTES CHAUMONT,Avenue J_C_ Cave_ Sur le rocher en haut des escaliers menant à la passerelle SNCF_ A 2 mètres du candélabre XIX-5477,74.308,1987,603588.0,131237.0,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.385446431749955, 48.881562580775494]}","48.8815625808,2.38544643175",48.8815625808,2.38544643175
123,16875,rn45047,26,Rue de,RAMBERVILLERS,#,47.778,1984,605187.335,126714.62199999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.407196036996829, 48.840882581233245]}","48.8408825812,2.407196037",48.8408825812,2.407196037
124,16887,rn79203,13,Rue,HOUDART,#,59.675,1988,603753.39,129280.365,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.387683604135194, 48.86396606822324]}","48.8639660682,2.38768360414",48.8639660682,2.38768360414
125,16893,rn03035,7,Rue des,BONS ENFANTS,#,34.26,1982,600126.184,129156.591,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.338243897957134, 48.86286447506815]}","48.8628644751,2.33824389796",48.8628644751,2.33824389796
126,16900,rn77125,14,Rue du,PRESSOIR,Près de la rue des Maronites sur l'immeuble en retrait,56.607,1988,603479.0,129779.0,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.383947834409453, 48.86845178306477]}","48.8684517831,2.38394783441",48.8684517831,2.38394783441
127,16904,rn62078,11,Rue,GUSTAVE ZEDE,#,44.917,1994,595313.584,128351.337,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.272657815735458, 48.85560514449341]}","48.8556051445,2.27265781574",48.8556051445,2.27265781574
128,16916,rn55083,20,Rue,BOULARD,#,61.562,2013,599436.126,125934.17199999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.328843203492585, 48.83388583975059]}","48.8338858398,2.32884320349",48.8338858398,2.32884320349
129,16917,rn11018,64,Rue de,TURENNE,#,35.232,1983,602062.6120000001,128779.19900000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.364635397702719, 48.859467221669775]}","48.8594672217,2.3646353977",48.8594672217,2.3646353977
130,16921,rn66172,56,Avenue de,VILLIERS,Sur le lycée Carnot_ Près de la rue Viète,41.993,1993,597775.837,131468.938,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.30619594840961, 48.883654841979975]}","48.883654842,2.30619594841",48.883654842,2.30619594841
131,16934,rn70229,45,Rue du,NORD,#,50.495,1988,600957.798,132524.191,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.349586401608616, 48.89314772034881]}","48.8931477203,2.34958640161",48.8931477203,2.34958640161
132,16939,rn70299,5,Rue,FRANCOEUR,Face à la rue Cyrano de Bergerac,78.014,1988,600401.1020000001,132193.296,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.341993751666474, 48.890172684870606]}","48.8901726849,2.34199375167",48.8901726849,2.34199375167
133,16964,rn68151,73,Rue,GUY MOQUET,#,44.083999999999996,1993,599294.056,132506.574,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.326895928691076, 48.89298965149904]}","48.8929896515,2.32689592869",48.8929896515,2.32689592869
134,16977,rn66265,162,Boulevard,BERTHIER,#,34.614000000000004,1993,596974.712,131783.77,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.295269721909126, 48.88648262444582]}","48.8864826244,2.29526972191",48.8864826244,2.29526972191
135,16984,rn69039,93,Rue,LAMARCK,#,69.843,1988,599892.0229999999,132218.301,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.335051219475395, 48.89039767450385]}","48.8903976745,2.33505121948",48.8903976745,2.33505121948
136,17023,rn46038,7,Rue,PLEYEL,Près de la rue Dugommier,46.553999999999995,1984,604034.0129999999,126626.69699999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.391482428744192, 48.84010053431976]}","48.8401005343,2.39148242874",48.8401005343,2.39148242874
137,17040,rn79087,174,Rue des,PYRENEES,Sous le pont de la rue Charles Renouvier,78.389,1988,604680.439,129029.659,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.4003166260900173, 48.86170516789012]}","48.8617051679,2.40031662609",48.8617051679,2.40031662609
138,17053,rn78052,41,Rue des,MONTIBOEUFS,Angle rue le Bua,88.352,1988,604940.371,129635.757,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.403866719692797, 48.86715362509081]}","48.8671536251,2.40386671969",48.8671536251,2.40386671969
139,17068,rn76262,#,Passage,DUBOIS,Côté impair_Au fond du passage_Près de l'entrée du parking souterrain,55.775,1992,603403.118,131549.986,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.38292815526057, 48.88437823822698]}","48.8843782382,2.38292815526",48.8843782382,2.38292815526
140,17076,rn70193,10,Rue du,CHEVALIER DE LA BARRE,#,93.834,1988,600696.0,131889.7,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.346014904034664, 48.88744225572873]}","48.8874422557,2.34601490403",48.8874422557,2.34601490403
141,17085,rn17027,23,Rue de,PONTOISE,A l'angle de la rue Saint-Victor,34.347,1981,601059.938,127544.53,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.350966834044701, 48.8483667104484]}","48.8483667104,2.35096683404",48.8483667104,2.35096683404
142,17114,rn69397,28,Rue,ETEX,#,49.888999999999996,1988,599348.122,132284.42,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3276336666826882, 48.890991935289215]}","48.8909919353,2.32763366668",48.8909919353,2.32763366668
143,17152,rn49068,15,Avenue,STEPHEN PICHON,#,54.629,1982,601677.205,125842.731,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.359370813802132, 48.83306149044532]}","48.8330614904,2.3593708138",48.8330614904,2.3593708138
144,17174,rn14035,#,Rue de,BROSSE,Face à la rue de l'Hôtel de Ville,34.29,1983,601261.259,128307.13,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.353712330150753, 48.85522419669208]}","48.8552241967,2.35371233015",48.8552241967,2.35371233015
145,17287,rn57176,#,Boulevard,LEFEBVRE,Culée sud du pont SNCF,60.386,1984,597612.576,125258.864,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.304006831835089, 48.827808606493235]}","48.8278086065,2.30400683184",48.8278086065,2.30400683184
146,17295,rn05024,28,Avenue de l',OPERA,#,34.411,1982,599801.812,129684.18400000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.333822424965538, 48.86760897014758]}","48.8676089701,2.33382242497",48.8676089701,2.33382242497
147,17312,rn93465,3,Passage du,TROU MARIN,93-LE PRE SAINT-GERVAIS_ A la moitié de la volée d'escalier,97.444,1992,605457.0,131231.0,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.410930258824875, 48.88149488790494]}","48.8814948879,2.41093025882",48.8814948879,2.41093025882
148,17343,rn32110,3,Avenue,RUYSDAEL,#,48.166000000000004,1983,598038.13,130857.54,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.309775489196531, 48.87815758317453]}","48.8781575832,2.3097754892",48.8781575832,2.3097754892
149,17366,rn69063,#,Rue,CAULAINCOURT,prés de l'avenue Rachel sur la culée du pont,69.367,1988,599596.022,131671.429,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.33101510263144, 48.88547966995826]}","48.88547967,2.33101510263",48.88547967,2.33101510263
150,17400,rn49067,50,Boulevard de l',HOPITAL,#,45.403,1982,601764.712,126473.808,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.36056549982975, 48.8387363577033]}","48.8387363577,2.36056549983",48.8387363577,2.36056549983
151,17409,rn23020,21,Rue,NOTRE-DAME DES CHAMPS,#,43.159,1982,599359.884,127259.145,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.327802434123186, 48.8458009089261]}","48.8458009089,2.32780243412",48.8458009089,2.32780243412
152,17420,rn36060,60,Rue,RODIER,#,61.287,1985,600549.45,131123.221,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.344015478956916, 48.880549650641626]}","48.8805496506,2.34401547896",48.8805496506,2.34401547896
153,17422,rn80110,71,Rue d',AVRON,Face à la rue Tolain,56.751999999999995,1988,604941.568,127993.05,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.403863180838302, 48.8523811732875]}","48.8523811733,2.40386318084",48.8523811733,2.40386318084
154,17464,rn48098,19,Rue,CROZATIER,A l'angle du passage Abel-Leblanc,35.51,1984,603337.702,127306.34599999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3820016228903063, 48.84621662075841]}","48.8462166208,2.38200162289",48.8462166208,2.38200162289
155,17474,rn62137,9,Rue,ALBERIC MAGNARD,#,55.575,1994,595271.869,128881.68800000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.272083104776018, 48.86037413790155]}","48.8603741379,2.27208310478",48.8603741379,2.27208310478
156,17478,rn67207,24,Rue,CHRISTINE DE PISAN,Sur l'école maternelle,36.738,1995,597928.755,132168.09699999998,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.308277449808699, 48.88994273838709]}","48.8899427384,2.30827744981",48.8899427384,2.30827744981
157,17491,rn55025,55,Rue,SARRETTE,#,66.958,1982,599283.089,124947.856,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.326760358792444, 48.82501599608239]}","48.8250159961,2.32676035879",48.8250159961,2.32676035879
158,17507,rn57118,240,Rue de,VAUGIRARD,#,44.386,1984,597552.072,126636.909,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.303174327105014, 48.84020077330909]}","48.8402007733,2.30317432711",48.8402007733,2.30317432711
159,17512,rn93384,9,Rue,BERANGER,93-LE PRE SAINT-GERVAIS_ Face à la rue Marx Dormoy,58.31399999999999,1992,604655.297,131994.288,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.400007711548794, 48.888365512752245]}","48.8883655128,2.40000771155",48.8883655128,2.40000771155
160,17532,rn16062,2,Rue,SAINT-LOUIS EN L'ILE,Sur l'Hôtel Lambert,34.025999999999996,1990,601697.953,127810.621,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.359661492929606, 48.85075816379678]}","48.8507581638,2.35966149293",48.8507581638,2.35966149293
161,17539,rn36073,1,Rue du,DELTA,Angle rue du Faubourg Poissonnière,56.512,1985,600957.065,131323.15099999998,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.349573674062512, 48.88234706736021]}","48.8823470674,2.34957367406",48.8823470674,2.34957367406
162,17541,rn67165,129,Rue de,SAUSSURE,#,39.436,1995,597932.794,132043.762,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.308333175846925, 48.88882463803414]}","48.888824638,2.30833317585",48.888824638,2.30833317585
163,17544,rn16038,#,Quai aux,FLEURS,en aval du pont Saint-Louis,36.129,1990,601159.277,128031.34599999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.352321771617272, 48.852744343316914]}","48.8527443433,2.35232177162",48.8527443433,2.35232177162
164,17545,rn22010,#,Place,SAINT-SULPICE,Angle rue Palatine sur l'église Saint-Sulpice,35.465,1982,599822.507,127804.397,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.33410550711314, 48.850704525596]}","48.8507045256,2.33410550711",48.8507045256,2.33410550711
165,17550,rn19054,4,Rue,LAROMIGUIERE,#,57.809,1981,600775.2320000001,127074.571,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.347086584470527, 48.844140916298656]}","48.8441409163,2.34708658447",48.8441409163,2.34708658447
166,17576,rn64204,#,Avenue de,NEW YORK,Sur le pont d'Iéna_ Côté passerelle Debilly,36.501999999999995,1994,596694.137,128887.159,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.291467533132399, 48.86043267124109]}","48.8604326712,2.29146753313",48.8604326712,2.29146753313
167,17617,rn65179,243Bis,Boulevard,PEREIRE,#,38.857,1993,596343.573,130952.73199999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.286670806458903, 48.87900586020818]}","48.8790058602,2.28667080646",48.8790058602,2.28667080646
168,17684,rn57078,283,Rue de,VAUGIRARD,Face à la place Adolphe Cherioux,45.148999999999994,1984,597411.207,126554.42199999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.301255753158854, 48.83945841313676]}","48.8394584131,2.30125575316",48.8394584131,2.30125575316
169,17705,rn28034,2,Avenue,BOSQUET,A l'angle de la rue de l'Université,32.501,1983,597473.7170000001,128972.835,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.302092107789545, 48.86120684753628]}","48.8612068475,2.30209210779",48.8612068475,2.30209210779
170,17769,rn56149,24,Rue,HIPPOLYTE MAINDRON,#,63.724,1982,598907.318,125670.84800000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.321640511831709, 48.83151712587789]}","48.8315171259,2.32164051183",48.8315171259,2.32164051183
171,17773,rn16111,#,Pont de,SULLY,Côté amont au niveau de la culée face à la rive gauche et sur le dé du garde-corps_,34.966,1990,601653.395,127727.538,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.359053986333736, 48.8500111412175]}","48.8500111412,2.35905398633",48.8500111412,2.35905398633
172,17825,rn26068,#,Quai,ANATOLE FRANCE,Face au n°15,32.626999999999995,1981,599024.172,129004.91900000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.323223924281426, 48.8614997739569]}","48.861499774,2.32322392428",48.861499774,2.32322392428
173,17940,rn68017,10,Rue,LACROIX,#,45.973,1993,598951.884,132180.593,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.3222301915491492, 48.890057700097344]}","48.8900577001,2.32223019155",48.8900577001,2.32223019155
174,17979,rn03021,3,Avenue de l',OPERA,#,34.347,1992,599881.5260000001,129294.429,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.334909172571034, 48.86410402122999]}","48.8641040212,2.33490917257",48.8641040212,2.33490917257
175,18026,rn68209,#,Avenue de la,PORTE DE SAINT-OUEN,Sur le boulevard Périphérique côté Paris_ Sur la culée ouest,40.786,1993,599485.382,133343.203,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.32950413555236, 48.90051343866808]}","48.9005134387,2.32950413555",48.9005134387,2.32950413555
176,18085,rn79183,32,Rue des,PARTANTS,#,77.98,1988,604129.062,129434.76699999999,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.392805658008863, 48.86535215417884]}","48.8653521542,2.39280565801",48.8653521542,2.39280565801
177,18127,rn35059,18,Rue,SAULNIER,#,34.118,1985,600585.904,130569.485,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.344511768688406, 48.87557000668628]}","48.8755700067,2.34451176869",48.8755700067,2.34451176869
178,18141,rn67112,#,Boulevard de,DOUAUMONT,Côté banlieue_ Sur le mur du parapet du boulevard Périphérique_ Face au candélabre XVII-6456,32.793,1993,597779.793,132751.487,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.306242757013537, 48.89518850152587]}","48.8951885015,2.30624275701",48.8951885015,2.30624275701
179,18163,rn68122,8,Rue,GUY MOQUET,#,39.33,1993,598775.4789999999,132324.346,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.319824041756474, 48.89135011060046]}","48.8913501106,2.31982404176",48.8913501106,2.31982404176
180,18173,rn93487,37,Rue,HONORE D'ESTIENNE D'ORVES,93-LE PRE SAINT-GERVAIS_ Face à la rue de Stalingrad,61.65,1992,604654.506,131697.187,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.399993540481978, 48.885693764460214]}","48.8856937645,2.39999354048",48.8856937645,2.39999354048
181,18215,rn56060,2,Rue,BARDINET,Angle rue d'Alésia,61.004,1982,598563.0970000001,125611.58300000001,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.31695197097469, 48.83098346542126]}","48.8309834654,2.31695197097",48.8309834654,2.31695197097
182,18216,rn19010,28,Rue,PIERRE NICOLE,#,53.397,1981,600210.558,126697.57,ENSERVICE,"{""type"": ""Point"", ""coordinates"": [2.339392847365549, 48.84075109917658]}","48.8407510992,2.33939284737",48.8407510992,2.33939284737
