,nodeid,latitude,longitude
15709,3358713525,48.874494,2.3777919
15710,3358713527,48.8745094,2.3778335
15711,3368854172,48.8308482,2.3565459
15712,3373342093,48.8644346,2.3617158
15713,3373342293,48.8648167,2.3609753
15714,3374598101,48.88996,2.364085
15715,3375721551,48.8354209,2.3482097
15716,3375721567,48.8355722,2.3480346
15717,3377963975,48.9008739,2.3271956
15718,3378538773,48.8289076,2.3100851
15719,3378538776,48.8291803,2.3106665
15720,3382505809,48.8537038,2.3145188
15721,3382564089,48.8506758,2.3144625
15722,3382564091,48.855932,2.3149943
15723,3383366734,48.8627708,2.3536984
15724,3384220440,48.8626579,2.3536619
15725,3384220444,48.8627652,2.3537232
15726,3384729628,48.886168,2.2923195
15727,3384729632,48.885399,2.2912923
15728,3388047119,48.8743074,2.3782121
15729,3388047121,48.87432,2.3782587
15730,3388047124,48.8744317,2.3781387
15731,3388047125,48.8744427,2.3781796
15732,3388047127,48.8744552,2.3787622
15733,3388047129,48.8744671,2.3788064
15734,3388047132,48.8745808,2.3786822
15735,3388047133,48.8745934,2.3787288
15736,3390658772,48.8752834,2.3734627
15737,3390658773,48.8753049,2.3735063
15738,3390658776,48.8764953,2.3722598
15739,3396796943,48.8758548,2.3759555
15740,3396796944,48.8758991,2.3758923
15741,3396796945,48.8759184,2.3758122
15742,3397107727,48.8769787,2.2922417
15743,3397114842,48.8777098,2.293236
15744,3398807705,48.8778417,2.3844159
15745,3398807708,48.8780203,2.3846943
15746,3403646368,48.8661981,2.3834477
15747,3403646372,48.8668874,2.3829203
15748,3403646373,48.866318,2.3836966
15749,3403646375,48.8662199,2.3834917
15750,3404603559,48.8308785,2.3436936
15751,3406965269,48.8976679,2.3340833
15752,3406965280,48.8979238,2.3383874
15753,3421867547,48.8598195,2.368098
15754,3421867553,48.8599975,2.3690091
15755,3424757326,48.8537864,2.372024
15756,3424757329,48.8540171,2.3710404
15757,3437806703,48.8567807,2.4005836
15758,3437806739,48.8573419,2.4011249
15759,3437806747,48.8575068,2.4012509
15760,3438858398,48.8376368,2.3188545
15761,3438858414,48.8396968,2.3212938
15762,3450512067,48.8550026,2.3105611
15763,3450512073,48.8560036,2.309782
15764,3450512075,48.8560341,2.3111069
15765,3450512078,48.8565595,2.3111583
15766,3450512079,48.8566166,2.3098601
15767,3450512081,48.8570092,2.3113395
15768,3452242827,48.825397,2.4156712
15769,3452242828,48.8254675,2.4157053
15770,3452242838,48.8259319,2.4161711
15771,3452242845,48.8263979,2.4168056
15772,3455492653,48.8518964,2.4079619
15773,3455492654,48.8519409,2.4083538
15774,3459451947,48.8668778,2.3651385
15775,3459451954,48.8673328,2.3643553
15776,3459451956,48.8677446,2.3636717
15777,3459451961,48.8680565,2.3626254
15778,3461271591,48.8946997,2.3529042
15779,3489865762,48.8190171,2.4627137
15780,3495684232,48.8692827,2.3882871
15781,3495684234,48.8691872,2.3882642
15782,3495687660,48.8650541,2.3942931
15783,3504768243,48.8286384,2.3104347
15784,3504768251,48.8289485,2.3109899
15785,3506091545,48.8402498,2.3086153
15786,3506091546,48.840306,2.3087884
15787,3511223722,48.8604443,2.3462354
15788,3514717606,48.857056,2.4019537
15789,3514717609,48.8571822,2.4021679
15790,3516892596,48.8315176,2.3879087
15791,3520025512,48.8582545,2.3019786
15792,3520025513,48.858304,2.3019379
15793,3522596181,48.8850966,2.3069129
15794,3522596182,48.8923998,2.3449977
15795,3524865682,48.8682857,2.3820539
15796,3524865685,48.8683621,2.3821991
15797,3528321693,48.8752527,2.3948043
15798,3528321694,48.87527,2.3956376
15799,3532650676,48.8228439,2.3255435
15800,3534035622,48.8416705,2.3192821
15801,3537303745,48.8397617,2.3964898
15802,3537303750,48.8397957,2.3956112
15803,3537331869,48.8411337,2.3888976
15804,3537331873,48.8404182,2.3883197
15805,3551981727,48.8221916,2.3248229
15806,3554423564,48.85838,2.4121205
15807,3554423566,48.8588593,2.4115118
15808,3554423567,48.8588581,2.4116147
15809,3554423568,48.8588755,2.412038
15810,3554423571,48.8593934,2.4119447
15811,3559303079,48.8598716,2.3571618
15812,3598037605,48.8457318,2.3675836
15813,3601290196,48.8277795,2.3120705
15814,3611544143,48.8465247,2.2853203
15815,3611617285,48.8459194,2.2767479
15816,3611617286,48.8477175,2.2827597
15817,3611617287,48.8475234,2.2825602
15818,3612034085,48.8281179,2.3141346
15819,3617859659,48.8395721,2.3971737
15820,3621794173,48.8871468,2.3378092
15821,3622044726,48.8683609,2.3884002
15822,3622044728,48.8685759,2.3892702
15823,3622328241,48.8885679,2.3850174
15824,3622328244,48.8887939,2.385937
15825,3623124168,48.8885229,2.2937697
15826,3623124172,48.8887516,2.2946786
15827,3625384167,48.8868236,2.2954244
15828,3625384168,48.8869948,2.2957423
15829,3625701396,48.8869622,2.297168
15830,3625701401,48.8866648,2.296328
15831,3627128610,48.8870176,2.2973247
15832,3627145972,48.8911916,2.3026586
15833,3627145973,48.8913949,2.3030283
15834,3627145975,48.8911298,2.3024383
15835,3627145992,48.8902242,2.3036465
15836,3627146596,48.8904986,2.3036119
15837,3627285458,48.8786184,2.2823763
15838,3627285464,48.8789449,2.2820407
15839,3627285465,48.8782693,2.2839601
15840,3628689046,48.8854363,2.3030311
15841,3628689047,48.8852589,2.3029508
15842,3629991815,48.8272732,2.3144229
15843,3632382087,48.8273845,2.3138954
15844,3633222254,48.8354993,2.2927761
15845,3635046125,48.8317822,2.3543564
15846,3644631679,48.8732173,2.3596838
15847,3647346693,48.8723571,2.3979152
15848,3647346694,48.872437,2.3979147
15849,3647346701,48.87778,2.3957203
15850,3647346703,48.8737888,2.3883158
15851,3647346711,48.8753061,2.3939364
15852,3647346728,48.8723274,2.3979205
15853,3647346736,48.8726524,2.3943357
15854,3647346783,48.8802591,2.3984616
15855,3647423363,48.8325808,2.3670232
15856,3647423365,48.8329726,2.3676584
15857,3650169273,48.8784995,2.4026783
15858,3650169276,48.8790978,2.4029269
15859,3654402344,48.8992614,2.3911419
15860,3654919264,48.8764288,2.2873132
15861,3657885239,48.8556124,2.3530317
15862,3658558404,48.8348445,2.3636976
15863,3669006025,48.8612341,2.3677076
15864,3669006027,48.8614377,2.3683864
15865,3670340321,48.8738383,2.2984053
15866,3671214962,48.8522732,2.3481919
15867,3671259403,48.8263031,2.2983352
15868,3671259413,48.8328052,2.2797641
15869,3671862265,48.8276741,2.4238471
15870,3682989033,48.862094,2.3669822
15871,3682989038,48.8615741,2.36711
15872,3684987712,48.8430334,2.4013868
15873,3684987713,48.8424009,2.4011533
15874,3686921239,48.8780608,2.2986085
15875,3688518397,48.8734497,2.2667122
15876,3688518399,48.8718601,2.2630826
15877,3688518409,48.8732531,2.2682402
15878,3688518416,48.8754734,2.2670741
15879,3688518531,48.8763414,2.2678671
15880,3688518550,48.8676383,2.2513795
15881,3688518563,48.8769736,2.2681453
15882,3688518567,48.873705,2.2674126
15883,3688518569,48.8722916,2.2642845
15884,3689722439,48.8441934,2.3729033
15885,3690935170,48.8848334,2.368182
15886,3691815206,48.8911124,2.3393713
15887,3691815210,48.891219,2.3393643
15888,3694063492,48.8257862,2.3798594
15889,3695649667,48.8311232,2.3152438
15890,3695649670,48.8312407,2.3149958
15891,3700133369,48.8412829,2.3733595
15892,3700133374,48.8416251,2.3729671
15893,3700151064,48.8381556,2.3730151
15894,3702865861,48.8578641,2.3002077
15895,3702865864,48.8580248,2.3002659
15896,3707553845,48.8449155,2.375526
15897,3708177485,48.8422843,2.3845416
15898,3708177489,48.8424588,2.3760519
15899,3711086704,48.8340016,2.3694817
15900,3711086708,48.834132,2.3698326
15901,3711104256,48.834802,2.369888
15902,3712237633,48.8557948,2.3412205
15903,3715728648,48.835444,2.3454398
15904,3715728649,48.8349765,2.345495
15905,3718865702,48.9002558,2.3585813
15906,3718865706,48.9005043,2.3581412
15907,3718879290,48.9003999,2.356136
15908,3723996972,48.8533244,2.311429
15909,3723996973,48.8523229,2.3104086
15910,3723996974,48.8532568,2.3115735
15911,3723996978,48.8537576,2.3112084
15912,3723996981,48.8536402,2.3135686
15913,3723996982,48.8536004,2.3143458
15914,3723996983,48.8537091,2.3144132
15915,3723996984,48.8536916,2.3133223
15916,3723996988,48.853182,2.3130635
15917,3724026968,48.8471258,2.3109439
15918,3724026971,48.8469283,2.3111869
15919,3724026977,48.8474981,2.3110182
15920,3727403419,48.8683533,2.3628564
15921,3729799312,48.8356533,2.4220972
15922,3730979166,48.8311179,2.381167
15923,3731745084,48.839448,2.39412
15924,3731959193,48.8477362,2.3015771
15925,3732031003,48.844925,2.310747
15926,3732081147,48.8453781,2.3108672
15927,3732221759,48.8541839,2.3053176
15928,3732221760,48.8540234,2.3055622
15929,3732221774,48.8535899,2.3036319
15930,3732221775,48.8540047,2.3042408
15931,3732221776,48.8541063,2.304399
15932,3732221778,48.8539275,2.3043566
15933,3732221785,48.855187,2.3010328
15934,3732221786,48.855286,2.3011684
15935,3732222532,48.8526438,2.3017488
15936,3732250533,48.8518338,2.3011005
15937,3732250534,48.8519641,2.301279
15938,3732250537,48.852381,2.3018267
15939,3732250538,48.8519913,2.3012374
15940,3732250541,48.8518657,2.3010513
15941,3732250544,48.8522921,2.3013929
15942,3745434646,48.8209905,2.3672345
15943,3745434690,48.8214626,2.368846
15944,3745434703,48.821603,2.3692143
15945,3745434708,48.8216647,2.3693755
15946,3745434718,48.8217834,2.3669089
15947,3745434722,48.8218794,2.3673569
15948,3745435279,48.8227405,2.3668517
15949,3745435280,48.8227592,2.366814
15950,3745435285,48.8228321,2.3669231
15951,3745477850,48.8221749,2.3715467
15952,3745477853,48.8222775,2.3718675
15953,3745477859,48.8223852,2.3713931
15954,3745477868,48.8224844,2.3717165
15955,3745517771,48.8319958,2.3583286
15956,3745527028,48.8221774,2.3474043
15957,3745577947,48.8209537,2.3506865
15958,3745577949,48.8210449,2.3507642
15959,3747261246,48.8215486,2.343051
15960,3747261251,48.8226283,2.343963
15961,3747261259,48.8228069,2.3442999
15962,3747261263,48.8228525,2.344102
15963,3749280955,48.864592,2.2361861
15964,3750466115,48.8575561,2.4012598
15965,3751710891,48.8384,2.2808129
15966,3756424970,48.8626889,2.264513
15967,3756424973,48.8616782,2.2678159
15968,3756424977,48.8625112,2.2653253
15969,3756424984,48.8626009,2.2642408
15970,3756424990,48.8625126,2.265422
15971,3756424996,48.8612187,2.265835
15972,3756425004,48.8624868,2.2641644
15973,3756425007,48.8624306,2.2642907
15974,3756425010,48.8625754,2.2656791
15975,3758267801,48.8442686,2.3061962
15976,3758267809,48.8444332,2.3065143
15977,3758267810,48.8442114,2.3062351
15978,3758267811,48.8443446,2.3066543
15979,3758275631,48.846065,2.3056167
15980,3759533753,48.8459744,2.3078175
15981,3759533756,48.8458345,2.3083138
15982,3759536268,48.8457727,2.3085312
15983,3759536273,48.8456942,2.3088052
15984,3761282008,48.8437221,2.3070451
15985,3761282010,48.8438754,2.3069405
15986,3761637489,48.8275453,2.348698
15987,3764314590,48.8249712,2.3466546
15988,3764331064,48.8850491,2.2851252
15989,3764331075,48.8862513,2.2864915
15990,3764626719,48.8683696,2.3630528
15991,3764626720,48.8684281,2.3629481
15992,3764640550,48.866408,2.3646618
15993,3765163812,48.839622,2.399181
15994,3765163815,48.8395922,2.3978684
15995,3767017390,48.8532011,2.2261199
15996,3767824244,48.8446258,2.3090469
15997,3767828268,48.8456955,2.3033381
15998,3767828271,48.8448629,2.3038941
15999,3767828273,48.8453277,2.3035825
16000,3767828276,48.8454501,2.3035005
16001,3767828279,48.8450472,2.3037706
16002,3767828280,48.8452832,2.3045882
16003,3767828284,48.8455378,2.3027226
16004,3767828285,48.8457883,2.3026777
16005,3768190118,48.8454377,2.3027323
16006,3768190123,48.8455264,2.302678
16007,3772612360,48.851922,2.3019959
16008,3772612364,48.8520735,2.3017531
16009,3772612374,48.8537272,2.3046468
16010,3772612379,48.8540286,2.3045207
16011,3772612381,48.854035,2.3047642
16012,3772612395,48.854241,2.3050689
16013,3776756670,48.8406545,2.3214975
16014,3779503359,48.8404521,2.3210539
16015,3781977680,48.8350108,2.3330706
16016,3781977683,48.8350524,2.3332181
16017,3781977692,48.8374689,2.3355667
16018,3781977693,48.8376256,2.3357063
16019,3782976214,48.8391102,2.3203997
16020,3782976216,48.8406619,2.3213032
16021,3782976217,48.8407298,2.32147
16022,3790547476,48.8219409,2.3251013
16023,3794432836,48.8384106,2.3193796
16024,3794432837,48.8383609,2.3193213
16025,3794432839,48.8382939,2.3194518
16026,3794432840,48.8383444,2.3195104
16027,3798018992,48.8661902,2.3889342
16028,3798019007,48.8689132,2.395363
16029,3798019008,48.8690379,2.395571
16030,3800878162,48.8374154,2.362193
16031,3801928286,48.8369393,2.3621855
16032,3801928288,48.8369895,2.3621475
16033,3801928291,48.8372305,2.3623242
16034,3801928299,48.8375973,2.36206
16035,3801928302,48.8380292,2.3612907
16036,3801928304,48.8381161,2.3616747
16037,3801928314,48.8385814,2.3622194
16038,3801928322,48.8387439,2.3617757
16039,3801928329,48.8389733,2.3619284
16040,3801979375,48.8355252,2.3636818
16041,3801979377,48.8357207,2.3629324
16042,3801979379,48.8358478,2.3633204
16043,3801979382,48.8359369,2.3627703
16044,3801979385,48.8360616,2.363161
16045,3801979390,48.8362449,2.3630245
16046,3801979393,48.8364359,2.3628821
16047,3801979394,48.8364984,2.3624025
16048,3801979396,48.8366062,2.3627552
16049,3801979398,48.8367168,2.3622444
16050,3801979401,48.8368254,2.3625918
16051,3802301304,48.8385103,2.3627388
16052,3802301342,48.8387734,2.3657507
16053,3803239781,48.8998821,2.3811616
16054,3804104227,48.8193792,2.4376058
16055,3804104238,48.829786,2.4018043
16056,3805263959,48.8997329,2.3711189
16057,3806245950,48.8292316,2.4037944
16058,3806245955,48.8298761,2.4011951
16059,3806246465,48.8303992,2.4014748
16060,3817753770,48.8595245,2.387574
16061,3817753771,48.859573,2.3877556
16062,3823172072,48.8935341,2.3243268
16063,3830556672,48.8894451,2.3284093
16064,3830556676,48.8909871,2.3309845
16065,3833562565,48.8921155,2.3592553
16066,3833562567,48.8921238,2.3598631
16067,3833887324,48.8662764,2.2423295
16068,3833887325,48.8662302,2.2414805
16069,3833887328,48.86604,2.2422349
16070,3833887329,48.8661705,2.2425307
16071,3833887338,48.8680193,2.2431774
16072,3833887340,48.8681984,2.242946
16073,3833887343,48.8662181,2.2441615
16074,3834589117,48.8759176,2.3951654
16075,3834589119,48.8754553,2.3961419
16076,3834589120,48.8755123,2.396851
16077,3834589121,48.8755679,2.3961146
16078,3834589122,48.8756233,2.3968225
16079,3834589123,48.8756619,2.3950348
16080,3834589138,48.8759828,2.3948516
16081,3834909091,48.8837367,2.3178375
16082,3834909093,48.8843311,2.317202
16083,3834909099,48.8834508,2.3130454
16084,3834909100,48.8838057,2.3136474
16085,3834909102,48.884049,2.3140658
16086,3834909103,48.8842351,2.3143888
16087,3834909104,48.8850191,2.3107031
16088,3834909107,48.8851263,2.3108892
16089,3835372157,48.8957543,2.3310711
16090,3835398795,48.8857495,2.3216412
16091,3835398802,48.8905967,2.3201848
16092,3835398803,48.8899118,2.3192595
16093,3835398810,48.8907858,2.3259882
16094,3835398811,48.8910324,2.3252198
16095,3835398812,48.8905897,2.3266211
16096,3850640408,48.8297091,2.3107409
16097,3854260797,48.842428,2.2514246
16098,3854260801,48.8422932,2.2514643
16099,3854260804,48.8423755,2.2516132
16100,3859305961,48.8489409,2.2416717
16101,3859305971,48.8489611,2.2455531
16102,3859305973,48.8506745,2.2380983
16103,3860713592,48.8355456,2.3754091
16104,3860713594,48.8322295,2.3795842
16105,3860713595,48.8321748,2.3796596
16106,3860713596,48.8355883,2.3754848
16107,3865046319,48.8339044,2.2901991
16108,3865046321,48.8340334,2.2900075
16109,3875241705,48.83189,2.2807335
16110,3880382915,48.8742818,2.2460901
16111,3880382922,48.8753584,2.2455887
16112,3881609549,48.8577235,2.2563297
16113,3881609552,48.8577341,2.2561675
16114,3881610762,48.852573,2.2538855
16115,3881610781,48.8525179,2.2538844
16116,3881610785,48.8546687,2.2569093
16117,3881610786,48.8576073,2.2542904
16118,3881610791,48.8578343,2.2583368
16119,3881610793,48.8567314,2.257685
16120,3881610815,48.8566488,2.2574914
16121,3881610816,48.8525246,2.2541339
16122,3881610822,48.8504718,2.2509936
16123,3881610829,48.8577212,2.2545792
16124,3881610842,48.8583878,2.2581212
16125,3881610844,48.8526023,2.2541031
16126,3881610845,48.8562888,2.2575918
16127,3881610852,48.8523245,2.2541967
16128,3881610856,48.8583621,2.258284
16129,3881750580,48.8429924,2.3883015
16130,3904770003,48.822601,2.3583909
16131,3905019667,48.8485357,2.2819816
16132,3905019673,48.8463323,2.2798492
16133,3905019676,48.84641,2.2798853
16134,3905019679,48.8464295,2.2806678
16135,3905019685,48.8464967,2.2807295
16136,3905019687,48.8465402,2.2808398
16137,3905019689,48.8465686,2.2807675
16138,3905019694,48.8466878,2.2801825
16139,3905019701,48.8468433,2.2798902
16140,3905019712,48.8471604,2.2792944
16141,3905019731,48.8488793,2.2815081
16142,3905504877,48.8188592,2.3598181
16143,3906583829,48.8451321,2.277116
16144,3906584173,48.8496015,2.2826528
16145,3906714790,48.8440121,2.2773238
16146,3906714794,48.844428,2.2761108
16147,3907312574,48.8647543,2.3453063
16148,3913099080,48.8718908,2.2969119
16149,3920295909,48.851471,2.2839769
16150,3920493837,48.8382094,2.3571692
16151,3922027153,48.8283217,2.3527885
16152,3923272054,48.8598381,2.3836495
16153,3923272262,48.859887,2.3836194
16154,3923272281,48.8599576,2.3838461
16155,3923272289,48.8600408,2.3836568
16156,3924345458,48.8646347,2.3597982
16157,3926768458,48.9009244,2.3800346
16158,3940333775,48.8553724,2.2375745
16159,3940333790,48.8528883,2.2369288
16160,3946857760,48.8452049,2.3699255
16161,3964106566,48.8260953,2.4201776
16162,3964106567,48.8262001,2.4201037
16163,3964119487,48.828612,2.4196871
16164,3964119499,48.8295728,2.4273564
16165,3964119508,48.8301992,2.4266773
16166,3964935870,48.8416105,2.3691416
16167,3964935881,48.8491855,2.3576799
16168,3966675088,48.8480433,2.2819298
16169,3969045152,48.8552921,2.2489783
16170,3971777644,48.8678425,2.3907435
16171,3978232561,48.8777726,2.3654649
16172,3978871192,48.89494,2.3178735
16173,3978871240,48.8947527,2.3176135
16174,3978880407,48.8766149,2.3128455
16175,3978880409,48.8764599,2.3128713
16176,3978880412,48.8764693,2.3126524
16177,3978880413,48.8765784,2.312899
16178,3978880416,48.8764339,2.3127463
16179,3978880419,48.8765616,2.3126268
16180,3978880423,48.8766277,2.3127442
16181,3981508302,48.830315,2.3393334
16182,3981508307,48.830332,2.3385506
16183,3984024992,48.8356759,2.4660842
16184,3984024996,48.8359364,2.4618074
16185,3986592475,48.8320332,2.4143493
16186,3986592476,48.8326914,2.4148495
16187,3995352194,48.8247362,2.4441776
16188,3995352195,48.8238196,2.4440295
16189,3995352196,48.8236085,2.4440411
16190,3995352197,48.8238484,2.4428989
16191,3997241446,48.8436263,2.2550609
16192,3999929419,48.8845103,2.3291723
16193,3999929421,48.8845549,2.3292415
16194,4000876671,48.8759104,2.3783794
16195,4007137874,48.8575932,2.228742
16196,4007137876,48.8581241,2.2289109
16197,4007137878,48.8589089,2.2292198
16198,4007137888,48.8631108,2.2315667
16199,4007138293,48.8638836,2.2334397
16200,4007138300,48.8573179,2.2286724
16201,4007713116,48.8511578,2.2454342
16202,4007721852,48.8209339,2.4505559
16203,4007721858,48.8207887,2.4454934
16204,4009156590,48.8410009,2.4317941
16205,4019798299,48.8350982,2.4632722
16206,4019798314,48.8347545,2.4631665
16207,4019798315,48.8345635,2.4627168
16208,4019798317,48.8337981,2.4619107
16209,4019798321,48.8324883,2.4631363
16210,4019798324,48.8325597,2.4642415
16211,4019798325,48.8328279,2.4627777
16212,4019798329,48.8330675,2.4644038
16213,4019798330,48.8339532,2.4644127
16214,4019798337,48.8337768,2.4616152
16215,4019798338,48.8337093,2.4613762
16216,4019798339,48.8348003,2.4623346
16217,4019798345,48.835912,2.4687757
16218,4020159329,48.8271797,2.4539396
16219,4020159332,48.8240809,2.4580172
16220,4020159333,48.824503,2.4581241
16221,4020159336,48.8245169,2.4573898
16222,4020159338,48.8243993,2.4578401
16223,4020159344,48.8267627,2.4635901
16224,4020159348,48.8272993,2.4637659
16225,4020159350,48.8266269,2.4619194
16226,4020159353,48.826106,2.4622945
16227,4020513522,48.8865194,2.3844653
16228,4020513523,48.8865154,2.3846293
16229,4020540223,48.838277,2.4564533
16230,4020540225,48.8379447,2.4570515
16231,4022405649,48.8220091,2.4423988
16232,4022405654,48.8208384,2.4455262
16233,4022690231,48.8575556,2.2526654
16234,4025386876,48.8549939,2.2522799
16235,4026454075,48.8620857,2.4090016
16236,4026454078,48.8625162,2.4073314
16237,4026454080,48.8641063,2.4088391
16238,4026457091,48.8644892,2.4094262
16239,4026457092,48.8645658,2.4093924
16240,4028707800,48.8647371,2.3701962
16241,4029991670,48.8287995,2.3437774
16242,4030610728,48.8459456,2.3676323
16243,4036294501,48.8733035,2.2738873
16244,4039715840,48.8697741,2.260496
16245,4039715841,48.8703948,2.2622004
16246,4039715842,48.8696895,2.26188
16247,4039715843,48.8699372,2.2609437
16248,4040379664,48.8353881,2.2737811
16249,4045862066,48.8758812,2.343895
16250,4050195020,48.866508,2.2995343
16251,4050897573,48.8763237,2.3249952
16252,4050897577,48.8763821,2.3253481
16253,4051266184,48.8760279,2.3599979
16254,4051270632,48.8761063,2.3596729
16255,4051270724,48.8762012,2.3593076
16256,4051270758,48.8762314,2.3597508
16257,4058670955,48.8762113,2.360071
16258,4060332500,48.8509165,2.250262
16259,4060332512,48.8511538,2.2500918
16260,4060332515,48.8510873,2.2507428
16261,4060332523,48.8513327,2.2528367
16262,4060332529,48.8514329,2.2524971
16263,4060332534,48.8518865,2.2524718
16264,4060361011,48.8227937,2.3727473
16265,4061771510,48.8393262,2.316959
16266,4061931502,48.8756375,2.2933738
16267,4061931503,48.875717,2.2935077
16268,4063766816,48.8760405,2.359924
16269,4063766817,48.8760407,2.359924
16270,4063766833,48.8761474,2.3601279
16271,4063766834,48.8761716,2.3599999
16272,4063766835,48.8761715,2.36
16273,4063766840,48.8761945,2.3593312
16274,4063766841,48.8761946,2.3593311
16275,4063766860,48.8763072,2.359398
16276,4063766861,48.876307,2.359398
16277,4063766863,48.8763207,2.3593854
16278,4065408142,48.8534503,2.2413941
16279,4065408143,48.8631252,2.24075
16280,4065408145,48.858446,2.2571438
16281,4065408177,48.8591454,2.2599058
16282,4065408183,48.8597188,2.2599322
16283,4068204149,48.8212628,2.3766613
16284,4068384073,48.8293727,2.3413783
16285,4069611757,48.853318,2.2817741
16286,4069611768,48.8537522,2.2825114
16287,4099994062,48.8815698,2.3543929
16288,4100020152,48.8813973,2.3542066
16289,4100072617,48.8767077,2.3578546
16290,4100078401,48.8771973,2.3581185
16291,4111985146,48.8415687,2.3194801
16292,4111985147,48.8417013,2.3193908
16293,4117217600,48.831264,2.4165486
16294,4117271001,48.8323521,2.4148499
16295,4117271007,48.8319875,2.4143858
16296,4129972719,48.8552877,2.3529628
16297,4129972724,48.8554936,2.3524794
16298,4129972726,48.8604573,2.3423505
16299,4141038058,48.8347622,2.4483341
16300,4141038059,48.8348158,2.4477856
16301,4146948254,48.8516361,2.3677297
16302,4146948256,48.8474744,2.36566
16303,4146948257,48.8508731,2.3673663
16304,4148392873,48.8207409,2.3258234
16305,4148402943,48.8210644,2.3258433
16306,4151833628,48.8854367,2.2911052
16307,4155536017,48.8400535,2.4615618
16308,4155536023,48.8401699,2.4624002
16309,4170171705,48.8761062,2.3895216
16310,4170526436,48.8397192,2.3954942
16311,4170526437,48.8395963,2.3954405
16312,4171947760,48.8634778,2.2411427
16313,4171947764,48.8638227,2.2411138
16314,4171947781,48.8663201,2.2553861
16315,4171947807,48.8651239,2.2492004
16316,4171947825,48.8635141,2.2415201
16317,4171978132,48.8649137,2.2338237
16318,4171978151,48.8650131,2.2458009
16319,4172561652,48.8885783,2.3094491
16320,4172590501,48.8763276,2.2677314
16321,4172590504,48.876959,2.2680537
16322,4172597610,48.8626322,2.2655136
16323,4172597611,48.8627029,2.2655604
16324,4172601063,48.8625109,2.2643739
16325,4172601064,48.8626832,2.2652768
16326,4172624074,48.8620921,2.2650958
16327,4172624076,48.862205,2.2651217
16328,4181653190,48.8596426,2.3448375
16329,4181790789,48.8601044,2.3434274
16330,4185948061,48.8508926,2.3411614
16331,4185948063,48.8510771,2.3409359
16332,4187963975,48.8845981,2.2968885
16333,4189211972,48.8281393,2.3122494
16334,4189211973,48.8281136,2.312334
16335,4202759277,48.8532122,2.2261655
16336,4210459990,48.8290131,2.3417108
16337,4210459997,48.829184,2.3414221
16338,4212225066,48.8929217,2.327014
16339,4213117746,48.8528843,2.3685257
16340,4214740186,48.8951701,2.3789836
16341,4214740188,48.8952654,2.3787852
16342,4216099111,48.8533938,2.2590662
16343,4216099144,48.8538453,2.2582027
16344,4216099245,48.8561544,2.2609024
16345,4216099256,48.8565932,2.2601771
16346,4225762683,48.8697025,2.2566133
16347,4225762685,48.8683015,2.2527018
16348,4225932295,48.8487538,2.2571533
16349,4228058646,48.8577362,2.2775546
16350,4228930976,48.8440961,2.4100955
16351,4244117594,48.8488181,2.2429286
16352,4244117597,48.8490206,2.2413581
16353,4244117598,48.849043,2.2435473
16354,4244117599,48.849051,2.2419149
16355,4246118289,48.8787317,2.3222585
16356,4246118291,48.878937,2.3232345
16357,4250154475,48.8310705,2.3551739
16358,4254626806,48.8929019,2.3105242
16359,4254651918,48.8891911,2.3161962
16360,4254651925,48.8900676,2.3170397
16361,4254651926,48.8900734,2.3169373
16362,4271206533,48.8838802,2.3531981
16363,4271206535,48.8836187,2.3543386
16364,4271206536,48.8836577,2.3539558
16365,4271206539,48.8824796,2.3541272
16366,4271206540,48.8830919,2.354252
16367,4271206541,48.8831625,2.3536278
16368,4271206542,48.8827803,2.3541928
16369,4271206543,48.8828267,2.3538285
16370,4271206544,48.8825286,2.3541379
16371,4271206545,48.8826005,2.3535288
16372,4271206547,48.8837846,2.3532708
16373,4271206549,48.8820663,2.3515243
16374,4271206550,48.8833598,2.3519757
16375,4271206551,48.883286,2.352579
16376,4271206552,48.8830738,2.3518725
16377,4271206553,48.8830047,2.3524744
16378,4271206554,48.8824625,2.3517025
16379,4271206555,48.8823957,2.352302
16380,4271206556,48.8817638,2.353986
16381,4271206558,48.882046,2.3539058
16382,4271452725,48.8491974,2.3826787
16383,4271473098,48.8449904,2.2666549
16384,4271473106,48.844684,2.2666205
16385,4271473108,48.8446176,2.2671505
16386,4271473109,48.8444496,2.2675797
16387,4271473120,48.8445151,2.2661844
16388,4271473122,48.8442019,2.2677575
16389,4271657386,48.8418624,2.4063053
16390,4271657388,48.8417849,2.4062822
16391,4271657492,48.8419326,2.4053672
16392,4271657493,48.8413376,2.4052284
16393,4271657495,48.8420757,2.4063635
16394,4271657497,48.8421769,2.4055003
16395,4271657498,48.8425847,2.4056146
16396,4271657499,48.8426389,2.4051734
16397,4271657501,48.8428876,2.4052414
16398,4271657502,48.8427159,2.4065947
16399,4271657503,48.8425116,2.4062082
16400,4273037439,48.8991195,2.331095
16401,4273037442,48.8982082,2.3307936
16402,4273037445,48.8984069,2.3330853
16403,4273037446,48.8983647,2.3309
16404,4273037448,48.8983051,2.3336008
16405,4273037449,48.8984069,2.3334289
16406,4273037453,48.8989587,2.3309779
16407,4273037461,48.8982729,2.3297281
16408,4273037462,48.8986053,2.329797
16409,4273037463,48.898769,2.330955
16410,4273037464,48.898752,2.3301361
16411,4273047892,48.890493,2.3303241
16412,4273047893,48.8901951,2.3306317
16413,4273047894,48.8902584,2.3307748
16414,4273047895,48.8901287,2.3305918
